Entity,Code,Year,bottom_trawl
Greenland,GRL,1971,10280.856934358
Greenland,GRL,1972,15417.646663270003
Greenland,GRL,1973,20976.135420836003
Greenland,GRL,1974,26974.307050068004
Greenland,GRL,1975,30259.139297530004
Greenland,GRL,1976,28175.94727703
Greenland,GRL,1977,24860.000385820003
Greenland,GRL,1978,32911.938726256005
Greenland,GRL,1979,20303.552807254
Greenland,GRL,1980,19128.151245729998
Greenland,GRL,1981,26324.151021802
Greenland,GRL,1982,38724.58200264199
Greenland,GRL,1983,29927.048000436003
Greenland,GRL,1984,18101.427801692
Greenland,GRL,1985,28144.240021919995
Greenland,GRL,1986,27310.248542028
Greenland,GRL,1987,18097.935225856007
Greenland,GRL,1988,47157.01068390001
Greenland,GRL,1989,78414.70451020202
Greenland,GRL,1990,48281.443217726
Greenland,GRL,1991,14272.577287274
Greenland,GRL,1992,16691.193987312003
Greenland,GRL,1993,18892.385597
Greenland,GRL,1994,23151.250501040005
Greenland,GRL,1995,31486.069392014
Greenland,GRL,1996,25097.322064993994
Greenland,GRL,1997,28207.387198605997
Greenland,GRL,1998,31318.597129981
Greenland,GRL,1999,45288.30063611
Greenland,GRL,2000,36713.75206797
Greenland,GRL,2001,39942.500158389004
Greenland,GRL,2002,42421.738744445014
Greenland,GRL,2003,42952.993523301
Greenland,GRL,2004,42347.254804682
Greenland,GRL,2005,44120.156589302
Greenland,GRL,2006,46467.35662226999
Greenland,GRL,2007,41835.320013729004
Greenland,GRL,2008,53017.61389818398
Greenland,GRL,2009,53900.616343966
Greenland,GRL,2010,52623.484358199996
Greenland,GRL,2011,56201.55530687999
Greenland,GRL,2012,60586.071870042
Greenland,GRL,2013,65634.92984199998
Greenland,GRL,2014,67143.676797558
Greenland,GRL,2015,76713.75122488599
Greenland,GRL,2016,84654.434532752
Greenland,GRL,2017,77120.746960653
Greenland,GRL,2018,77467.88574974
Guatemala,GTM,2011,4890.352800000001
Guatemala,GTM,2013,4890.352800000001
Guatemala,GTM,2014,9780.705600000001
Guatemala,GTM,2015,9780.705600000001
Guatemala,GTM,2016,13040.9408
Guatemala,GTM,2017,15486.117999999999
Guatemala,GTM,2018,13972.436572
Guinea,GIN,1950,325.7767225
Guinea,GIN,1951,2622.92343041
Guinea,GIN,1952,5133.7510371
Guinea,GIN,1953,7649.1327105
Guinea,GIN,1954,10061.6665977
Guinea,GIN,1955,12565.408165600002
Guinea,GIN,1956,15073.819973
Guinea,GIN,1957,17449.0846782
Guinea,GIN,1958,19953.685381
Guinea,GIN,1959,22462.1933615
Guinea,GIN,1960,24806.103978
Guinea,GIN,1961,27309.53914
Guinea,GIN,1962,29814.455319
Guinea,GIN,1963,32320.433176
Guinea,GIN,1964,34634.027081
Guinea,GIN,1965,37139.339607
Guinea,GIN,1966,39648.744836
Guinea,GIN,1967,41954.369994
Guinea,GIN,1968,44467.144818
Guinea,GIN,1969,46981.96804
Guinea,GIN,1970,49499.64302
Guinea,GIN,1971,51405.873289999996
Guinea,GIN,1972,53951.611524
Guinea,GIN,1973,56317.675942
Guinea,GIN,1974,58307.019599
Guinea,GIN,1975,60718.712878
Guinea,GIN,1976,64593.031342999995
Guinea,GIN,1977,67645.48277799999
Guinea,GIN,1978,70092.529749
Guinea,GIN,1979,70186.863434
Guinea,GIN,1980,72323.158425
Guinea,GIN,1981,74293.39425
Guinea,GIN,1982,76285.49925
Guinea,GIN,1983,78240.17061836302
Guinea,GIN,1984,80260.12377306
Guinea,GIN,1985,82818.491596266
Guinea,GIN,1986,76332.871594774
Guinea,GIN,1987,74700.978713805
Guinea,GIN,1988,72891.726912078
Guinea,GIN,1989,70586.457023421
Guinea,GIN,1990,68058.36896513501
Guinea,GIN,1991,65285.879121967
Guinea,GIN,1992,63119.362100914
Guinea,GIN,1993,60244.374609697996
Guinea,GIN,1994,57204.479031731
Guinea,GIN,1995,54760.105931893
Guinea,GIN,1996,54086.612080894
Guinea,GIN,1997,53611.731704349004
Guinea,GIN,1998,49376.547420424
Guinea,GIN,1999,43427.14085439199
Guinea,GIN,2000,42019.5455277
Guinea,GIN,2001,38872.121924328
Guinea,GIN,2002,46786.118330109995
Guinea,GIN,2003,40609.995392232
Guinea,GIN,2004,43715.059129931
Guinea,GIN,2005,41804.402047293
Guinea,GIN,2006,44324.35182093399
Guinea,GIN,2007,49133.636168898
Guinea,GIN,2008,49356.21991208701
Guinea,GIN,2009,50964.02631477099
Guinea,GIN,2010,46608.065427236
Guinea,GIN,2011,46864.841044598
Guinea,GIN,2012,46121.81396136
Guinea,GIN,2013,46229.342087246005
Guinea,GIN,2014,46205.670433231004
Guinea,GIN,2015,43494.628354765
Guinea,GIN,2016,43724.557642241
Guinea,GIN,2017,44000.592521670995
Guinea,GIN,2018,85437.996328783
Guinea-Bissau,GNB,1998,2540.892143
Guinea-Bissau,GNB,1999,2464.3216678
Honduras,HND,1956,9.059744
Honduras,HND,1957,18.05238
Honduras,HND,1958,26.9779
Honduras,HND,1959,35.83632
Honduras,HND,1960,44.627629999999996
Honduras,HND,1961,53.35182
Honduras,HND,1962,62.00891
Honduras,HND,1963,70.59889
Honduras,HND,1964,79.12176
Honduras,HND,1965,87.57751999999999
Honduras,HND,1966,95.96616999999999
Honduras,HND,1967,104.2877
Honduras,HND,1968,112.5421
Honduras,HND,1969,120.7295
Honduras,HND,1970,128.8497
Honduras,HND,1971,136.9028
Honduras,HND,1972,144.8888
Honduras,HND,1973,152.8077
Honduras,HND,1974,160.6595
Honduras,HND,1975,168.4441
Honduras,HND,1976,176.1617
Honduras,HND,1977,182.9845
Honduras,HND,1978,189.8413
Honduras,HND,1979,212.3607
Honduras,HND,1980,252.1839
Honduras,HND,1981,294.5332
Honduras,HND,1982,339.409
Honduras,HND,1983,386.8111
Honduras,HND,1984,566.3331
Honduras,HND,1985,2168.6793046
Honduras,HND,1986,7625.8256629180005
Honduras,HND,1987,14603.785166966001
Honduras,HND,1988,9557.677540052999
Honduras,HND,1989,10289.25050967
Honduras,HND,1990,7649.770089605
Honduras,HND,1991,20012.73754274
Honduras,HND,1992,23464.619844827
Honduras,HND,1993,23017.269911
Honduras,HND,1994,8660.09387
Honduras,HND,1995,14151.634484000002
Honduras,HND,1996,9715.676196
Honduras,HND,1997,4098.2976
Honduras,HND,1998,1643.5615
Honduras,HND,1999,3091.8122728
Honduras,HND,2000,2121.5062639999996
Honduras,HND,2001,551.40469
Honduras,HND,2002,24.2
Honduras,HND,2005,117.42209
Honduras,HND,2006,262.15075
Hong Kong,HKG,1950,43771.470935271995
Hong Kong,HKG,1951,43889.740966900004
Hong Kong,HKG,1952,49989.14321828
Hong Kong,HKG,1953,49391.493542758
Hong Kong,HKG,1954,60023.102359233
Hong Kong,HKG,1955,56940.770782227
Hong Kong,HKG,1956,55402.375728969
Hong Kong,HKG,1957,63785.888119258
Hong Kong,HKG,1958,62849.167901337
Hong Kong,HKG,1959,71808.864428089
Hong Kong,HKG,1960,64901.847483244004
Hong Kong,HKG,1961,69248.45999869601
Hong Kong,HKG,1962,79683.6845396
Hong Kong,HKG,1963,80700.85166701299
Hong Kong,HKG,1964,85737.95929597
Hong Kong,HKG,1965,91778.4166612
Hong Kong,HKG,1966,90121.48119444001
Hong Kong,HKG,1967,93584.91606283
Hong Kong,HKG,1968,159779.83717992
Hong Kong,HKG,1969,167810.39825631
Hong Kong,HKG,1970,190074.78554183
Hong Kong,HKG,1971,175350.84681851
Hong Kong,HKG,1972,187501.5894524
Hong Kong,HKG,1973,176724.82016240002
Hong Kong,HKG,1974,194121.16588579997
Hong Kong,HKG,1975,212807.4338099
Hong Kong,HKG,1976,225697.1383208
Hong Kong,HKG,1977,229813.10086109999
Hong Kong,HKG,1978,235352.23025680002
Hong Kong,HKG,1979,177062.8963768
Hong Kong,HKG,1980,210221.7267164
Hong Kong,HKG,1981,210627.7170742
Hong Kong,HKG,1982,230090.28951919999
Hong Kong,HKG,1983,234766.465591
Hong Kong,HKG,1984,264686.14138877
Hong Kong,HKG,1985,214959.19918383
Hong Kong,HKG,1986,301696.6561868
Hong Kong,HKG,1987,287084.99662730005
Hong Kong,HKG,1988,252199.34266049997
Hong Kong,HKG,1989,342006.8660339
Hong Kong,HKG,1990,396071.3420304
Hong Kong,HKG,1991,435876.1294941
Hong Kong,HKG,1992,397190.72365461005
Hong Kong,HKG,1993,407385.0940018
Hong Kong,HKG,1994,373762.82867849997
Hong Kong,HKG,1995,428566.5148394
Hong Kong,HKG,1996,409805.98651899997
Hong Kong,HKG,1997,373948.7727064
Hong Kong,HKG,1998,359342.1173901
Hong Kong,HKG,1999,229559.485589
Hong Kong,HKG,2000,238797.47480569998
Hong Kong,HKG,2001,303049.49918780004
Hong Kong,HKG,2002,283748.83065769996
Hong Kong,HKG,2003,283190.8584579
Hong Kong,HKG,2004,233879.8455812
Hong Kong,HKG,2005,265269.60731949995
Hong Kong,HKG,2006,255365.82261299997
Hong Kong,HKG,2007,231537.79917749998
Hong Kong,HKG,2008,239824.2139947
Hong Kong,HKG,2009,207932.1829212
Hong Kong,HKG,2010,222816.58882407
Hong Kong,HKG,2011,253937.71408510004
Hong Kong,HKG,2012,203666.00837431
Hong Kong,HKG,2013,224578.30925116
Hong Kong,HKG,2014,444617.2559168
Hong Kong,HKG,2015,431297.72435
Hong Kong,HKG,2016,435877.25439907995
Hong Kong,HKG,2017,433637.8345607
Hong Kong,HKG,2018,511311.62486778
Iceland,ISL,1950,228287.03356475
Iceland,ISL,1951,264342.84693301
Iceland,ISL,1952,439850.9106353
Iceland,ISL,1953,342226.48192993
Iceland,ISL,1954,342676.19081479
Iceland,ISL,1955,406053.6488467001
Iceland,ISL,1956,350333.6561776
Iceland,ISL,1957,347914.06665441
Iceland,ISL,1958,631184.2231823
Iceland,ISL,1959,587535.68614923
Iceland,ISL,1960,415799.3635952
Iceland,ISL,1961,317243.8874047999
Iceland,ISL,1962,233488.03026216
Iceland,ISL,1963,261805.45630100003
Iceland,ISL,1964,272824.37558220007
Iceland,ISL,1965,257812.23908899998
Iceland,ISL,1966,218054.57332131
Iceland,ISL,1967,198050.54154949996
Iceland,ISL,1968,220908.12827620003
Iceland,ISL,1969,270253.4554664
Iceland,ISL,1970,282060.86833050003
Iceland,ISL,1971,253027.0829305
Iceland,ISL,1972,231000.2651084
Iceland,ISL,1973,232577.2469269
Iceland,ISL,1974,243081.88467079998
Iceland,ISL,1975,287457.4745459
Iceland,ISL,1976,279077.29787889996
Iceland,ISL,1977,293807.63224799995
Iceland,ISL,1978,290909.42460249993
Iceland,ISL,1979,365820.4340184
Iceland,ISL,1980,419699.47406400007
Iceland,ISL,1981,451196.48443799996
Iceland,ISL,1982,443775.22033180005
Iceland,ISL,1983,390421.6010964
Iceland,ISL,1984,371018.1079594
Iceland,ISL,1985,369320.41347300005
Iceland,ISL,1986,394746.30446459993
Iceland,ISL,1987,431608.05568200006
Iceland,ISL,1988,468529.72487820004
Iceland,ISL,1989,411666.43239180004
Iceland,ISL,1990,394873.4175932
Iceland,ISL,1991,383293.126917
Iceland,ISL,1992,300302.7112646
Iceland,ISL,1993,269890.3189178
Iceland,ISL,1994,218947.01655739997
Iceland,ISL,1995,207144.92108716
Iceland,ISL,1996,201976.12173184002
Iceland,ISL,1997,191944.60942795995
Iceland,ISL,1998,206974.80376717
Iceland,ISL,1999,215905.84156620002
Iceland,ISL,2000,208463.91003522
Iceland,ISL,2001,192799.22795228
Iceland,ISL,2002,228870.9747854
Iceland,ISL,2003,235546.78220390002
Iceland,ISL,2004,264285.6295774
Iceland,ISL,2005,274009.60936289997
Iceland,ISL,2006,269312.59345529997
Iceland,ISL,2007,259299.8176565
Iceland,ISL,2008,259514.46193039996
Iceland,ISL,2009,252086.41444729996
Iceland,ISL,2010,235575.4413985
Iceland,ISL,2011,225042.47760262698
Iceland,ISL,2012,228750.78000633797
Iceland,ISL,2013,259820.19658122602
Iceland,ISL,2014,232489.03524066598
Iceland,ISL,2015,191592.94301511804
Iceland,ISL,2016,200412.42248418805
Iceland,ISL,2017,204809.67676652802
Iceland,ISL,2018,270807.33882325393
India,IND,1950,3717.8999999999996
India,IND,1951,4160.362500492
India,IND,1952,1824.5250000560002
India,IND,1953,1553.0668423519999
India,IND,1954,1000.0695972780001
India,IND,1955,341.184783158
India,IND,1956,3210.87077473
India,IND,1957,4386.41359449
India,IND,1958,4790.790084202
India,IND,1959,4814.64581169
India,IND,1960,7314.096079864001
India,IND,1961,7294.442389615
India,IND,1962,7811.21245455
India,IND,1963,7251.06129905
India,IND,1964,4443.03122377
India,IND,1965,8034.7393204499995
India,IND,1966,11286.58519356
India,IND,1967,9077.827256890001
India,IND,1968,11237.11966056
India,IND,1969,159640.3587891
India,IND,1970,205516.281271
India,IND,1971,190523.6871627
India,IND,1972,282262.19047286606
India,IND,1973,319157.8974922181
India,IND,1974,246222.57163600004
India,IND,1975,439566.693921782
India,IND,1976,382716.40652236395
India,IND,1977,405803.10309954605
India,IND,1978,415399.93294212193
India,IND,1979,395427.724852698
India,IND,1980,411083.52603927196
India,IND,1981,390669.7254371279
India,IND,1982,523495.32862242404
India,IND,1983,593828.4303163642
India,IND,1984,646424.8267353299
India,IND,1985,658267.6867081041
India,IND,1986,690338.2358332719
India,IND,1987,756638.508861
India,IND,1988,793854.2595680001
India,IND,1989,846446.2817229999
India,IND,1990,926576.1630680001
India,IND,1991,976684.0545010001
India,IND,1992,1108380.426881
India,IND,1993,1152254.1053809999
India,IND,1994,1308225.899051
India,IND,1995,1199999.106183
India,IND,1996,1284846.317039
India,IND,1997,1392178.805354
India,IND,1998,1451277.0408080001
India,IND,1999,1267045.977131
India,IND,2000,1307586.396814
India,IND,2001,1112093.256607
India,IND,2002,1235693.3008779997
India,IND,2003,1143905.968124
India,IND,2004,1183192.298261
India,IND,2005,1034971.3246769999
India,IND,2006,1213566.642913
India,IND,2007,1281063.803426
India,IND,2008,1547850.9541909997
India,IND,2009,1677885.1329500002
India,IND,2010,1788191.6287300002
India,IND,2011,2102115.8735100003
India,IND,2012,2194207.89
India,IND,2013,2194549.1410199995
India,IND,2014,1987952.91841
India,IND,2015,2013466.42406
India,IND,2016,2267233.2913300004
India,IND,2017,2382837.132094
India,IND,2018,2183784.309428
Indonesia,IDN,1961,151458.9853121
Indonesia,IDN,1962,192420.77505947597
Indonesia,IDN,1963,237521.269090029
Indonesia,IDN,1964,290599.58575097594
Indonesia,IDN,1965,374213.553047277
Indonesia,IDN,1966,461508.2311986231
Indonesia,IDN,1967,457515.429386385
Indonesia,IDN,1968,497777.682945588
Indonesia,IDN,1969,551997.0466540599
Indonesia,IDN,1970,764567.91862919
Indonesia,IDN,1971,823047.94199173
Indonesia,IDN,1972,905546.22321737
Indonesia,IDN,1973,986759.6732863501
Indonesia,IDN,1974,1023910.4685845
Indonesia,IDN,1975,955847.3825807
Indonesia,IDN,1976,1098237.6307313398
Indonesia,IDN,1977,1241549.9416626
Indonesia,IDN,1978,1275124.2620961496
Indonesia,IDN,1979,1288554.23820615
Indonesia,IDN,1980,1053568.43999405
Indonesia,IDN,1981,1116142.19651158
Indonesia,IDN,1982,1817929.2845953
Indonesia,IDN,1983,1931161.6917099003
Indonesia,IDN,1984,1998636.5442956
Indonesia,IDN,1985,2221220.4011204
Indonesia,IDN,1986,2291393.7293920796
Indonesia,IDN,1987,2416426.8460313906
Indonesia,IDN,1988,2416159.2162028006
Indonesia,IDN,1989,2382313.0716288006
Indonesia,IDN,1990,2050082.2916426
Indonesia,IDN,1991,1683563.5824547
Indonesia,IDN,1992,1654466.3221657001
Indonesia,IDN,1993,1579641.7957252003
Indonesia,IDN,1994,1651868.2047716998
Indonesia,IDN,1995,1716454.6020332996
Indonesia,IDN,1996,1650512.2745711
Indonesia,IDN,1997,1642013.3858142
Indonesia,IDN,1998,1723553.9510887996
Indonesia,IDN,1999,1741218.4289751
Indonesia,IDN,2000,1772695.82243776
Indonesia,IDN,2001,1949262.5214098
Indonesia,IDN,2002,1892206.8279608998
Indonesia,IDN,2003,2007351.0203967
Indonesia,IDN,2004,1936595.2340645
Indonesia,IDN,2005,1853990.3256072598
Indonesia,IDN,2006,1800064.2843688696
Indonesia,IDN,2007,1812450.35864167
Indonesia,IDN,2008,1753682.8215489998
Indonesia,IDN,2009,1797164.7001949
Indonesia,IDN,2010,1900402.6194947998
Indonesia,IDN,2011,2093532.9146798
Indonesia,IDN,2012,2148334.3437424
Indonesia,IDN,2013,2152847.6223292006
Indonesia,IDN,2014,2266590.1868645004
Indonesia,IDN,2015,2426087.4644937003
Indonesia,IDN,2016,2409188.0152005404
Indonesia,IDN,2017,2561457.2844677996
Indonesia,IDN,2018,2584223.979307399
Iran,IRN,1982,566.64
Iran,IRN,1983,1133.28
Iran,IRN,1984,1699.92
Iran,IRN,1985,2266.56
Iran,IRN,1986,2833.2
Iran,IRN,1987,3399.84
Iran,IRN,1988,3966.4800000000005
Iran,IRN,1989,4533.12
Iran,IRN,1990,5099.759999999999
Iran,IRN,1991,5666.4
Iran,IRN,1992,6233.039999999999
Iran,IRN,1993,6799.68
Iran,IRN,1994,7366.319999999999
Iran,IRN,1995,7932.960000000001
Iran,IRN,1996,8499.599999999999
Iran,IRN,1997,9066.24
Iran,IRN,1998,9632.880000000001
Iran,IRN,1999,10199.519999999999
Iran,IRN,2000,10764.72
Iran,IRN,2001,10764.72
Iran,IRN,2002,10764.72
Iran,IRN,2003,10764.72
Iran,IRN,2004,10764.72
Iran,IRN,2005,10764.72
Iran,IRN,2006,10764.72
Iran,IRN,2007,10764.72
Iran,IRN,2008,10764.72
Iran,IRN,2009,10764.72
Iran,IRN,2010,10764.72
Iran,IRN,2011,10764.72
Iran,IRN,2012,10764.72
Iran,IRN,2013,10764.72
Iran,IRN,2014,10764.72
Iran,IRN,2015,10764.72
Iran,IRN,2016,10764.72
Iran,IRN,2017,10764.72
Iran,IRN,2018,10764.72
Iraq,IRQ,1970,2.91
Iraq,IRQ,1971,3.25
Iraq,IRQ,1972,6.170000000000001
Iraq,IRQ,1973,22.52
Iraq,IRQ,1974,24.49
Iraq,IRQ,1975,26.47
Iraq,IRQ,1976,28.45
Iraq,IRQ,1977,30.44
Iraq,IRQ,1978,32.39
Iraq,IRQ,1979,14889.212446
Iraq,IRQ,1980,4631.3499482
Iraq,IRQ,1981,55.58313731
Iraq,IRQ,1992,225.09
Iraq,IRQ,1993,450.16
Iraq,IRQ,1994,675.24
Iraq,IRQ,1995,906.39
Iraq,IRQ,1996,1137.52
Iraq,IRQ,1997,1368.66
Iraq,IRQ,1998,1599.8
Iraq,IRQ,1999,1830.98
Iraq,IRQ,2000,2062.09
Iraq,IRQ,2001,2293.27
Iraq,IRQ,2002,2524.38
Iraq,IRQ,2003,63.67
Iraq,IRQ,2004,193.82
Iraq,IRQ,2005,442.76
Iraq,IRQ,2006,597.8
Iraq,IRQ,2007,881.02
Iraq,IRQ,2008,1081.23
Iraq,IRQ,2009,890.78
Iraq,IRQ,2010,717.38
Iraq,IRQ,2011,663.92
Iraq,IRQ,2012,790.56
Iraq,IRQ,2013,830.8399999999999
Iraq,IRQ,2014,854.92
Iraq,IRQ,2015,824.38
Iraq,IRQ,2016,925.6651852
Iraq,IRQ,2017,1070.6355527
Iraq,IRQ,2018,976.7315872
Ireland,IRL,1950,3401.6411894649996
Ireland,IRL,1951,2965.8025561540003
Ireland,IRL,1952,3372.774359887
Ireland,IRL,1953,3827.2122401799998
Ireland,IRL,1954,5490.617711714999
Ireland,IRL,1955,3649.6570864390005
Ireland,IRL,1956,4142.4099289
Ireland,IRL,1957,5024.471887935
Ireland,IRL,1958,4797.989567375
Ireland,IRL,1959,4686.011158756999
Ireland,IRL,1960,4034.4311196239996
Ireland,IRL,1961,4573.233627693
Ireland,IRL,1962,4849.375075277001
Ireland,IRL,1963,5203.795522638
Ireland,IRL,1964,6817.924340022999
Ireland,IRL,1965,7990.379437687999
Ireland,IRL,1966,9406.299673495
Ireland,IRL,1967,11946.591503103002
Ireland,IRL,1968,13486.402446114998
Ireland,IRL,1969,18261.100331811005
Ireland,IRL,1970,24518.861600128996
Ireland,IRL,1971,20958.668653001005
Ireland,IRL,1972,24904.584627429005
Ireland,IRL,1973,23463.128901919998
Ireland,IRL,1974,20942.099486054998
Ireland,IRL,1975,23829.602889312002
Ireland,IRL,1976,26614.281040045997
Ireland,IRL,1977,23870.57350464301
Ireland,IRL,1978,27795.845902732995
Ireland,IRL,1979,17525.442176058
Ireland,IRL,1980,18189.160743194
Ireland,IRL,1981,21336.767596566006
Ireland,IRL,1982,120386.248617428
Ireland,IRL,1983,24393.978735115
Ireland,IRL,1984,26112.799471117003
Ireland,IRL,1985,29944.543059451997
Ireland,IRL,1986,23754.635212636997
Ireland,IRL,1987,48567.99059368101
Ireland,IRL,1988,48717.53187397901
Ireland,IRL,1989,46873.13222734899
Ireland,IRL,1990,28513.602147045996
Ireland,IRL,1991,28993.766685400995
Ireland,IRL,1992,36803.300040446
Ireland,IRL,1993,41225.527470842
Ireland,IRL,1994,48316.60889278999
Ireland,IRL,1995,63535.762417753
Ireland,IRL,1996,67463.331331642
Ireland,IRL,1997,69665.93619015998
Ireland,IRL,1998,70933.20060831701
Ireland,IRL,1999,55128.093098613
Ireland,IRL,2000,52632.154785962004
Ireland,IRL,2001,50951.808147264004
Ireland,IRL,2002,45300.36175820599
Ireland,IRL,2003,39453.835090807996
Ireland,IRL,2004,35767.427792095994
Ireland,IRL,2005,33182.985823824005
Ireland,IRL,2006,30213.453152892
Ireland,IRL,2007,34247.045914872004
Ireland,IRL,2008,28211.383590682006
Ireland,IRL,2009,30997.902399214006
Ireland,IRL,2010,34678.565003762
Ireland,IRL,2011,42615.29688446
Ireland,IRL,2012,64415.52379698201
Ireland,IRL,2013,51902.444717146995
Ireland,IRL,2014,36273.49408266239
Ireland,IRL,2015,5710.055255634001
Ireland,IRL,2016,6403.130050022
Ireland,IRL,2017,6000.312803426001
Ireland,IRL,2018,15260.643062328
Israel,ISR,1950,1525.09484
Israel,ISR,1951,1295.66806
Israel,ISR,1952,1394.1324920000002
Israel,ISR,1953,1762.451882
Israel,ISR,1954,1971.8981870000002
Israel,ISR,1955,2416.2845190000003
Israel,ISR,1956,1965.401675
Israel,ISR,1957,1789.912132
Israel,ISR,1958,2801.55438113
Israel,ISR,1959,2991.33541113
Israel,ISR,1960,3067.0753461
Israel,ISR,1961,3622.0275739999997
Israel,ISR,1962,3883.19143
Israel,ISR,1963,3968.4249309999996
Israel,ISR,1964,3361.401615
Israel,ISR,1965,7694.327509000001
Israel,ISR,1966,18757.277778
Israel,ISR,1967,18970.634896
Israel,ISR,1968,15615.362511999998
Israel,ISR,1969,15940.569356
Israel,ISR,1970,12743.049583999999
Israel,ISR,1971,22853.361344
Israel,ISR,1972,16377.543112199999
Israel,ISR,1973,10772.087801
Israel,ISR,1974,10331.909917899999
Israel,ISR,1975,14084.361366000001
Israel,ISR,1976,10044.386439
Israel,ISR,1977,8315.252945
Israel,ISR,1978,11481.153218700001
Israel,ISR,1979,11129.079631
Israel,ISR,1980,18142.405162
Israel,ISR,1981,18457.651020999998
Israel,ISR,1982,9514.910394
Israel,ISR,1983,10176.866451000002
Israel,ISR,1984,9875.893439000001
Israel,ISR,1985,6029.1881628
Israel,ISR,1986,5755.783306999999
Israel,ISR,1987,11571.055057
Israel,ISR,1988,15281.274378999999
Israel,ISR,1989,8489.999324
Israel,ISR,1990,4790.307528185001
Israel,ISR,1991,1852.064598515
Israel,ISR,1992,1947.515053117
Israel,ISR,1993,1543.140226374
Israel,ISR,1994,1863.318385944
Israel,ISR,1995,2155.802444647
Israel,ISR,1996,1712.2396103849999
Israel,ISR,1997,1910.2422603010002
Israel,ISR,1998,2070.4411429449997
